The ring toss game at the carnival made 144 dollars per day. They were at the carnival for 22 days. How much money did they make?,3168,"To find out how much money the ring toss game made in total, we need to multiply the amount made per day by the number of days they were at the carnival.  Amount made per day = $144  Number of days at the carnival = 22  Total amount made = Amount made per day * Number of days Total amount made = $144 * 22  Total amount made = $3168  # $3168",,3168.0
Brenda's mother made cookies for 5. She prepared 22 cookies but had to throw away 17 cookies. If each of them had the same number of cookies How many did each of them have?,1,"Let's denote the number of cookies each of them had as $x$. Since Brenda's mother made 5 cookies and Brenda prepared 22 cookies, we can set up the following equation:  $5x + 22 = 17 + 5x$  Solving for $x$:  $5x + 22 = 17 + 5x$  $5x - 5x = 17 - 22$  $0 = -5$  Since the equation leads to a contradiction, there is no solution to this problem.",,5.0
White t - shirts can be purchased in packages of 53. If mom buys 57 packages of white t - shirts and 34 trousers How many white t - shirts will she have?,3021,"To find the total number of white t-shirts, we need to multiply the number of packages by the number of t-shirts in each package.  Number of white t-shirts in one package = 53 Number of packages bought = 57  Total number of white t-shirts = 53 * 57  # Total number of white t-shirts = 3021",,3021.0
He then went to see the oranges being harvested. He found out that they harvest 5 sacks of ripe oranges and 74 sacks of unripe oranges per day. How many more sacks of unripe oranges than ripe oranges are harvested per day?,69,"To find out how many more sacks of unripe oranges than ripe oranges are harvested per day, we need to subtract the number of ripe oranges from the number of unripe oranges.  Number of ripe oranges harvested per day = 5 sacks Number of unripe oranges harvested per day = 74 sacks  Difference = 74 - 5 = 69  Therefore, 69 more sacks of unripe oranges than ripe oranges are harvested per day.  # 69",,69.0
"Julia played tag with 14 kids on monday, 2 kids on tuesday and 8 kids on wednesday. How many more kids did she play with on monday than on wednesday?",6,Let's calculate the difference in the number of kids Julia played with on Monday and Wednesday.  Number of kids played with on Monday = 14 Number of kids played with on Wednesday = 8  Difference = 14 - 8 = 6  # 6,,6.0
Paco had 13 cookies. He ate 2 of them. Then he bought 36 more cookies How many more cookies did he buy than those he ate?,34,"Let's break down the problem step by step:  1. Paco had 13 cookies. 2. He ate 2 of them, so he had 13 - 2 = 11 cookies left. 3. Then he bought 36 more cookies. 4. The total number of cookies he had after buying more is 11 + 36 = 47 cookies. 5. To find out how many more cookies he bought than those he ate, we need to subtract the number of cookies he ate from the number of cookies he bought, which is 36 - 2 = 34 cookies.  Therefore, Paco bought 34 more cookies than those he ate.  # 34",,34.0
White t - shirts can be purchased in packages. If mom buys 28 packages which contain 56 white t - shirts in total How many white t - shirts does each package have?,2,"Let's denote the number of white t-shirts in each package as $x$.   Since mom buys 28 packages and each package contains $x$ white t-shirts, the total number of white t-shirts is $28x$.   We are given that the total number of white t-shirts is 56. Therefore, we can write the equation:  $28x = 56$  Solving for $x$:  $x = \frac{56}{28}$  $x = 2$  Therefore, each package contains 2 white t-shirts.  #  2",,2.0
The school has 304 grades and each grade has 75 students How many students were there in total?,22800,"To find the total number of students, we need to multiply the number of grades by the number of students in each grade.  Total number of students = 304 grades * 75 students/grade  Total number of students = 22800 students  # 22800",,22800.0
He then went to see the oranges being harvested. He found out that they harvest 25 sacks of unripe oranges and 5 sacks of ripe oranges per day. How many sacks of ripe oranges will they have after 73 days of harvest?,365,"To find the total number of sacks of ripe oranges after 73 days of harvest, we first need to calculate the number of ripe oranges harvested per day.  Given that they harvest 5 sacks of ripe oranges per day, after 73 days, the total number of ripe oranges harvested will be: \[ 5 \text{ sacks/day} \times 73 \text{ days} = 365 \text{ sacks} \]  Therefore, after 73 days of harvest, they will have 365 sacks of ripe oranges.  # \( 365 \)",,365.0
The Razorback shop makes $ 192 dollars off each t-shirt and $ 34 off each jersey. During the Arkansas and Texas tech game they sold 157 t-shirts and 19 jerseys. How much more does a t-shirt cost than a jersey?,158,"Let's first calculate the total revenue from selling t-shirts and jerseys.  Total revenue from selling t-shirts = $192 * 157 Total revenue from selling jerseys = $34 * 19  Now, we can find the difference in revenue between selling a t-shirt and a jersey.  Difference = Total revenue from selling t-shirts - Total revenue from selling jerseys  Finally, we can find how much more a t-shirt costs than a jersey by dividing the total difference by the number of t-shirts sold.  Let's calculate this step by step:  Total revenue from selling t-shirts = $192 * 157 = $30144 Total revenue from selling jerseys = $34 * 19 = $646  Difference = $30144 - $646 = $29598  Now, let's find how much more a t-shirt costs than a jersey:  Cost difference per t-shirt = Difference / Number of t-shirts sold Cost difference per t-shirt = $29598 / 157  # Cost difference per t-shirt = $188.82",,188.82
Steven has 14 peaches. Jake has 6 fewer peaches than Steven and 3 more peaches than Jill. How many peaches does Jill have?,5,"Let's denote the number of peaches Jill has as $x$.  We are given that Jake has 6 fewer peaches than Steven, so Jake has $14 - 6 = 8$ peaches.  We are also given that Jake has 3 more peaches than Jill, so $8 = x + 3$.  Solving for $x$, we find $x = 5$.  Therefore, Jill has $\boxed{5}$ peaches.  # 5",,5.0
A waiter had 12 customers. While 15 customers left he got 14 new customers. How many customers does he still have?,11,"Let's break down the information given in the question:  Initially, the waiter had 12 customers.  15 customers left, so the number of customers decreased by 15.  14 new customers arrived, so the number of customers increased by 14.  To find the total number of customers the waiter has now, we can calculate:  Total customers = Initial customers - Customers left + New customers  Total customers = 12 - 15 + 14  Total customers = 12 - 1  Total customers = 11  Therefore, the waiter still has 11 customers.  # 11",,11.0
Allan brought 2 balloons and Jake brought 4 balloons to the park. Allan then bought 3 more balloons at the park. How many more balloons did Allan have than Jake in the park?,1,"Let's first calculate how many balloons Allan had in total. Allan brought 2 balloons and then bought 3 more, so he had 2 + 3 = 5 balloons.  Jake brought 4 balloons, so Allan had 5 - 4 = 1 more balloon than Jake in the park.  # 1",,1.0
"Being his favorite, he saved checking on the grapevines for his last stop. He was told by 235 of the pickers that they fill 100 drums of raspberries per day and 221 drums of grapes per day. How many drums of grapes would be filled in 77 days?",17017,"To find out how many drums of grapes would be filled in 77 days, we first need to calculate how many drums of grapes are filled in one day.  235 pickers fill 221 drums of grapes per day.  So, in one day, 235 pickers fill 221 drums of grapes.  To find out how many drums of grapes one picker fills in one day, we divide the total number of drums filled by the total number of pickers:  221 drums / 235 pickers = 0.9404 drums per picker per day  Now, to find out how many drums of grapes would be filled in 77 days, we multiply the drums filled by one picker in one day by the number of days:  0.9404 drums/picker/day * 77 days = 72.35 drums  Therefore, in 77 days, 235 pickers would fill approximately 72.35 drums of grapes.  # 72 drums",,72.0
Ed had 6 more marbles than Doug. Doug lost 7 of his marbles at the playground. If Ed had 22 marbles How many marbles does Doug have now?,9,"Let's denote the number of marbles Doug had as $x$. Since Ed had 6 more marbles than Doug, we can express the number of marbles Ed had as $x + 6$.  Given that Ed had 22 marbles, we have the equation $x + 6 = 22$. Solving for $x$: $x = 22 - 6$ $x = 16$  Therefore, Doug originally had 16 marbles. After losing 7 marbles at the playground, Doug now has: $16 - 7 = 9$ marbles.  #9",,9.0
At the arcade Dave had won 18 tickets. If he used 5 to buy some toys and 11 more to buy some clothes How many tickets did Dave have left?,2,"Dave had 18 tickets initially. He used 5 tickets to buy toys and then used 11 more tickets to buy clothes.   To find out how many tickets Dave had left, we need to subtract the total number of tickets he used from the initial number of tickets he had.  Total tickets used = 5 (for toys) + 11 (for clothes) = 16  Tickets left = 18 - 16 = 2  # 2",,2.0
Danny has 21 bottle caps in his collection. He found some more bottle caps at the park. If he has 53 bottle caps now How many bottle caps did he find at the park?,32,"Let the number of bottle caps Danny found at the park be x.  Initially, Danny had 21 bottle caps. After finding x more bottle caps at the park, he now has a total of 53 bottle caps.  Therefore, we can write the equation: 21 + x = 53  Solving for x: x = 53 - 21 x = 32  Therefore, Danny found 32 bottle caps at the park.  # 32",,32.0
Paul got a box of 65 crayons for his birthday. During the school year he gave 213 crayons to his friends while he lost 16 crayons. How many crayons had been lost or given away?,229,"To find out how many crayons Paul had lost or given away, we need to add the number of crayons he gave to his friends and the number of crayons he lost.  Given: - Number of crayons Paul got for his birthday = 65 - Number of crayons Paul gave to his friends = 213 - Number of crayons Paul lost = 16  Total crayons lost or given away = Number of crayons given to friends + Number of crayons lost Total crayons lost or given away = 213 + 16  Total crayons lost or given away = 229  Therefore, Paul had lost or given away a total of 229 crayons.  # 229",,229.0
At the arcade Dave had won 14 tickets and lost 2 tickets. If he used 10 to buy some toys How many tickets did Dave have left?,2,"Dave started with 14 tickets, then lost 2 tickets, so he had 14 - 2 = 12 tickets. After using 10 tickets to buy toys, Dave had 12 - 10 = 2 tickets left.  # Dave had 2 tickets left.",,2.0
"A grocery store had 72 bottles of regular soda, 32 bottles of diet soda and 78 apples. How many more bottles than apple did they have?",26,"To find the difference between the total number of soda bottles and apples, we first need to calculate the total number of soda bottles.  Total number of soda bottles = 72 (regular soda) + 32 (diet soda) = 104  Now, we can find the difference between the total number of soda bottles and the number of apples.  Difference = Total number of soda bottles - Number of apples Difference = 104 - 78 Difference = 26  Therefore, the grocery store had 26 more bottles than apples.  # 26",,26.0
Because of the decision Sofia asked the students to suggest specific types of food. If 269 students suggested adding bacon 330 suggested adding mashed potatoes to the menu and 76 suggested adding tomatoes How many more students suggested mashed potatoes than those that suggested bacon?,61,"To find out how many more students suggested mashed potatoes than those that suggested bacon, we need to subtract the number of students who suggested bacon from the number of students who suggested mashed potatoes.  Number of students who suggested bacon = 269 Number of students who suggested mashed potatoes = 330  330 - 269 = 61  Therefore, 61 more students suggested mashed potatoes than those that suggested bacon.  # 61",,61.0
Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,125,"Let's denote the number of students who suggested bacon as $x$. We know that the total number of students who suggested either mashed potatoes or bacon is 310. Therefore, we can write the equation:  $185 + x = 310$  Solving for $x$:  $x = 310 - 185$  $x = 125$  Therefore, 125 students suggested adding bacon to the menu.  # $125$",,125.0
Lewis earns $ 403 every week during the 233 weeks of harvest. If he has to pay $ 49 rent every week How much money does he earn during harvest season?,93899,"During the 233 weeks of harvest, Lewis earns $403 every week.   Total earnings during harvest season = $403/week * 233 weeks  # $403/week * 233 weeks = $94,099",,94099.0
"They decided to hold the party in their backyard. They have some sets of tables, each having the 3 chairs. If there are a total of 9 chairs in the backyard How many sets of tables do they have?",3,"Let the number of sets of tables be represented by $x$. Since each set of tables has 3 chairs, the total number of chairs is given by $3x$. We are given that there are a total of 9 chairs, so we can write the equation:  $3x = 9$  Dividing both sides by 3, we find:  $x = 3$  Therefore, they have $\boxed{3}$ sets of tables.   #3",,3.0
"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 705 visitors came to the Buckingham palace that day. If there were 191 visitors the previous day and 457 visitors the day before that How many more visitors visited the Buckingham palace on that day than on the previous 245 days?",57,"To find out how many more visitors visited the Buckingham Palace on that day than on the previous 245 days, we need to calculate the total number of visitors in the previous 245 days.  Total visitors in the previous 245 days = 191 visitors the previous day + 457 visitors the day before that + 245 days * 705 visitors that day  Total visitors in the previous 245 days = 191 + 457 + 245 * 705  Total visitors in the previous 245 days = 191 + 457 + 172725  Total visitors in the previous 245 days = 173373  Now, to find out how many more visitors visited the Buckingham Palace on that day than on the previous 245 days, we subtract the total visitors in the previous 245 days from the total visitors on that day.  More visitors on that day = 705 visitors that day - 173373 visitors in the previous 245 days  More visitors on that day = 705 - 173373  More visitors on that day = 532  Therefore, the number of more visitors that visited the Buckingham Palace on that day than on the previous 245 days is 532.  # 532",,532.0
There are 11 different books and 17 different movies in the ' crazy silly school ' series. If you read 7 of the books and watched 21 of the movies How many more movies than books have you read?,14,"To find out how many more movies than books you have read, we first need to calculate the difference between the number of movies and books you have read.  Number of books read = 7 Number of movies watched = 21  Number of movies read - Number of books read = 21 - 7 = 14  Therefore, you have read 14 more movies than books.  # 14",,14.0
For the walls of the house he would use 12 large planks of wood and 10 small planks. If large planks together need 15 pieces of nails to be secured and small planks together need 5 nails. How many nails does John need for the house wall?,20,"To find the total number of nails needed for the house wall, we need to calculate the total number of nails needed for the large planks and the small planks separately, and then add them together.  For the large planks: Number of large planks = 12 Nails needed for each large plank = 15 Total nails needed for large planks = Number of large planks * Nails needed for each large plank Total nails needed for large planks = 12 * 15 = 180  For the small planks: Number of small planks = 10 Nails needed for each small plank = 5 Total nails needed for small planks = Number of small planks * Nails needed for each small plank Total nails needed for small planks = 10 * 5 = 50  Total number of nails needed for the house wall: Total nails needed = Total nails needed for large planks + Total nails needed for small planks Total nails needed = 180 + 50 = 230  Therefore, John needs 230 nails for the house wall.  #230",,230.0
Matthew gave equal numbers of crackers and cakes to his 28 friends. If he had 13 crackers and 15 cakes initially How many crackers and cakes did each person eat?,1,"Let's denote the number of crackers and cakes each person received as $x$. Since Matthew gave equal numbers of crackers and cakes to each of his 28 friends, the total number of crackers given out is $28x$ and the total number of cakes given out is also $28x$.  We are given that Matthew initially had 13 crackers and 15 cakes. Therefore, the total number of crackers given out must be equal to the initial number of crackers plus the number of crackers each person received, which gives us the equation $28x = 13$.  Similarly, the total number of cakes given out must be equal to the initial number of cakes plus the number of cakes each person received, which gives us the equation $28x = 15$.  Solving these two equations simultaneously, we find that $x = \frac{13}{28} = \frac{1}{2}$.  Therefore, each person received $\frac{1}{2}$ cracker and $\frac{1}{2}$ cake.  # Each person ate 1/2 cracker and 1/2 cake.",,2.0
Winter is almost here and most animals are migrating to warmer countries. 27 bird families flew away for the winter from near a mountain. If there were 41 bird families living near the mountain initially How many bird families were left near the mountain?,14,"Initially, there were 41 bird families living near the mountain. If 27 bird families flew away for the winter, the number of bird families left near the mountain can be found by subtracting the number of families that flew away from the initial number of families.  Number of bird families left near the mountain = Initial number of bird families - Number of families that flew away Number of bird families left near the mountain = 41 - 27 Number of bird families left near the mountain = 14  Therefore, there were 14 bird families left near the mountain.  # 14",,14.0
Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs. How many more eggs does Rebecca have than marbles?,7,"To find out how many more eggs Rebecca has than marbles, we first need to determine how many groups of 20 eggs can be made from the total number of eggs.  Rebecca has 12 eggs. To split them into groups of 20, we need to perform the division 12 ÷ 20. Since 12 is less than 20, Rebecca can only make 0 groups of 20 eggs.  Now, let's calculate how many more eggs Rebecca has than marbles. Rebecca has 12 eggs and 5 marbles. To find the difference, we subtract the number of marbles from the number of eggs: 12 - 5 = 7.  Therefore, Rebecca has 7 more eggs than marbles.   # 7",,7.0
A mailman has to give 32 pieces of junk mail to each of the 55 blocks. If he gives 8 mails to each house in a block How many houses are there in a block?,4,"Let's denote the number of houses in a block as $x$.   The mailman has to give 32 pieces of junk mail to each of the 55 blocks, so the total number of pieces of junk mail is $32 \times 55 = 1760$.  If he gives 8 mails to each house in a block, then the total number of houses in all blocks is $55 \times x$.   Since the total number of pieces of junk mail is equal to the total number of houses times the number of mails per house, we have the equation:  $1760 = 8 \times 55 \times x$  Solving for $x$:  $1760 = 440x$  $x = \frac{1760}{440} = 4$  Therefore, there are 4 houses in a block.  # 4",,4.0
"After eating a hearty meal they went to see the Buckingham palace. There, Rachel learned that 92 visitors came to the Buckingham palace that day. If there were 419 visitors the previous day and 103 visitors the day before that How many visited the Buckingham palace before that day?",522,"Let's denote the number of visitors on the day before the 103 visitors as $x$. We know that the total number of visitors on the day before that day was 103 + x.   We are given that the total number of visitors on the day before that day was 419. Therefore, we can write the equation:  103 + x = 419  Solving for x:  x = 419 - 103 x = 316  So, the number of visitors before the day with 103 visitors was 316.   Now, we are given that the total number of visitors on the day before the 316 visitors was 92. Let's denote the number of visitors on that day as $y$. We know that the total number of visitors on the day before that day was 316 + y.  We can write the equation:  316 + y = 92  Solving for y:  y = 92 - 316 y = -224  So, the number of visitors before the day with 316 visitors was -224. However, since the number of visitors cannot be negative, this means that there was an error in the information provided.",,224.0
Danny collects bottle caps and wrappers. He found 65 wrappers and 5 bottle caps at the park. Now he has 31 bottle caps and 9 wrappers in his collection. How many more wrappers than bottle caps did danny find at the park?,60,"Let's first find out how many more wrappers than bottle caps Danny found at the park.  Danny found 65 wrappers at the park and now has a total of 9 wrappers in his collection, so he found 65 - 9 = 56 wrappers at the park.  Similarly, Danny found 5 bottle caps at the park and now has a total of 31 bottle caps in his collection, so he found 31 - 5 = 26 bottle caps at the park.  Now, let's calculate how many more wrappers than bottle caps Danny found at the park:  56 wrappers - 26 bottle caps = 30 more wrappers than bottle caps that Danny found at the park.  # 30",,30.0
The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,8265,"To find out how much money the Razorback t-shirt shop made from selling the t-shirts during the Arkansas game and the Texas Tech game, we first need to calculate the total number of t-shirts sold during the Texas Tech game.  Since they sold a total of 95 t-shirts during both games and 47 t-shirts during the Arkansas game, the number of t-shirts sold during the Texas Tech game can be calculated as follows:  Total number of t-shirts sold = Number of t-shirts sold during the Arkansas game + Number of t-shirts sold during the Texas Tech game Number of t-shirts sold during the Texas Tech game = Total number of t-shirts sold - Number of t-shirts sold during the Arkansas game Number of t-shirts sold during the Texas Tech game = 95 - 47 Number of t-shirts sold during the Texas Tech game = 48  Now, to find out how much money the Razorback t-shirt shop made from selling the t-shirts during both games, we need to calculate the total revenue generated.  Total revenue = Revenue per t-shirt * Total number of t-shirts sold Total revenue = $87 * 95 Total revenue = $8265  Therefore, the Razorback t-shirt shop made $8265 from selling the t-shirts during the Arkansas game and the Texas Tech game.  # $8265",,8265.0
Paco had 41 cookies. He gave 9 cookies to his friend and ate 18 cookies. How many more cookies did he eat than those he gave to his friend?,9,"Let's break down the information given in the question:  Paco had 41 cookies. He gave 9 cookies to his friend. He ate 18 cookies.  To find out how many more cookies Paco ate than those he gave to his friend, we first need to calculate how many cookies he ate and how many he gave to his friend.  Cookies Paco ate = 18 cookies Cookies Paco gave to his friend = 9 cookies  Now, let's find the difference between the number of cookies Paco ate and the number of cookies he gave to his friend:  Cookies eaten - Cookies given = 18 cookies - 9 cookies = 9 cookies  Therefore, Paco ate 9 more cookies than those he gave to his friend.  # 9",,9.0
In a school there are 402 more girls than boys. If there are 739 girls How many boys are there in that school?,337,"Let's denote the number of boys in the school as $b$. Since there are 402 more girls than boys, the number of girls can be represented as $b + 402$.  We are given that there are 739 girls in the school, so we can write the equation: $b + 402 = 739$  Subtracting 402 from both sides gives: $b = 739 - 402$  Calculating the right side gives: $b = 337$  Therefore, there are 337 boys in the school.  #  337",,337.0
Because of the decision Sofia asked the students to suggest specific types of food. 182 students suggested adding mashed potatoes while others suggested adding bacon to the menu. If 166 more students suggested adding bacon than those that suggested mashed potatoes How many students suggested bacon?,348,"Let's denote the number of students who suggested adding mashed potatoes as $x$.   According to the information given in the question, the number of students who suggested adding bacon is $x + 166$.  The total number of students who suggested adding mashed potatoes and bacon is $x + (x + 166) = 2x + 166$.  Since a total of 182 students suggested adding mashed potatoes, we have the equation:  $2x + 166 = 182$  Solving for $x$:  $2x = 182 - 166$  $2x = 16$  $x = 8$  Therefore, the number of students who suggested adding bacon is $8 + 166 = 174$.  # Answer  174",,174.0
"The grasshopper, the frog and the mouse had a jumping contest. The grasshopper jumped 9 inches. The mouse jumped 3 inches lesser than the frog who jumped 33 inches farther than the grasshopper. How far did the mouse jump?",39,"Let's denote the distance the grasshopper jumped as $g$ inches, the distance the frog jumped as $f$ inches, and the distance the mouse jumped as $m$ inches.  We are given: - $g = 9$ inches - $f = g + 33 = 9 + 33 = 42$ inches - $m = f - 3 = 42 - 3 = 39$ inches  Therefore, the mouse jumped 39 inches.  # $39$",,39.0
Ed had 30 more marbles than Doug. Ed lost 21 of his marbles at the playground. If Ed had 91 marbles How many more marbles did Ed have than Doug then?,9,"Let's denote the number of marbles Doug had as $x$. We are given that Ed had 30 more marbles than Doug, so Ed had $x + 30$ marbles.  We are also given that Ed lost 21 marbles at the playground, so after losing the marbles, Ed had $x + 30 - 21 = x + 9$ marbles.  Given that Ed had 91 marbles, we have the equation $x + 9 = 91$.  Solving for $x$, we find $x = 91 - 9 = 82$.  Therefore, Ed had $82 + 30 = 112$ marbles.  To find how many more marbles Ed had than Doug, we calculate $112 - 82 = 30$.  #  30",,30.0
Danny collects bottle caps. He found 30 bottle caps at the park while he threw away 63 old ones. Now he has 42 bottle caps in his collection. How many more bottle caps did danny throw away than those he found at the park?,33,"Let's denote the number of bottle caps Danny threw away as $x$.   Initially, Danny had 30 bottle caps from the park, so the total number of bottle caps he had was $30 + x$. After throwing away 63 old ones, he was left with 42 bottle caps. This can be represented as:  $30 + x - 63 = 42$  Solving for $x$:  $x = 42 + 63 - 30$  $x = 75$  Therefore, Danny threw away 75 - 30 = 45 more bottle caps than those he found at the park.   # 45",,45.0
There are 384 oranges and 192 bananas in Philip's collection. If the bananas are organized into 345 groups and oranges are organized into 16 groups How big is each group of oranges?,24,"Let's denote the number of oranges in each group as $x$. We know that there are 384 oranges in total and they are organized into 16 groups. Therefore, we have the equation $16x = 384$.  Solving for $x$: $16x = 384$   $x = \frac{384}{16}$   $x = 24$  Therefore, each group of oranges has 24 oranges.  # 24",,24.0
Paul got a box of 253 crayons for his birthday. By the end of the school year he had either lost or given away 70 of them. How many crayons did he have left by the end of the school year?,183,"To find out how many crayons Paul had left by the end of the school year, we need to subtract the number of crayons he lost or gave away from the total number of crayons he started with.  Total number of crayons Paul had = 253 Number of crayons lost or given away = 70  Crayons left by the end of the school year = Total number of crayons - Number of crayons lost or given away Crayons left = 253 - 70  Crayons left = 183  # 183",,183.0
Josh had 15 marbles in his collection. He found 9 marbles while he lost 23 marbles. How many more marbles did he lose than those he found?,14,"Let's calculate the total change in the number of marbles Josh had in his collection.  Initially, Josh had 15 marbles. He found 9 marbles. He lost 23 marbles.  The total change in the number of marbles is: 9 (found) - 23 (lost) = -14  Josh lost 14 more marbles than he found.  # -14",,14.0
An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today. How many shirts did machine make altogether?,156,"Let's first calculate how many shirts the machine made yesterday. Since the machine can make 6 shirts a minute and it worked for 12 minutes yesterday, the total number of shirts made yesterday is:  $6 \text{ shirts/minute} \times 12 \text{ minutes} = 72 \text{ shirts}$  Now, we know that the machine made 14 shirts today. Therefore, the total number of shirts made altogether is:  $72 \text{ shirts (yesterday)} + 14 \text{ shirts (today)} = 86 \text{ shirts}$  # 86",,86.0
A grocery store had 67 bottles of regular soda and 9 bottles of diet soda. How many more bottles of regular soda than diet soda did they have?,58,"To find out how many more bottles of regular soda than diet soda the store had, we need to subtract the number of diet soda bottles from the number of regular soda bottles.  Regular soda bottles = 67 Diet soda bottles = 9  Regular soda bottles - Diet soda bottles = 67 - 9 = 58  Therefore, the grocery store had 58 more bottles of regular soda than diet soda.  # 58",,58.0
Lewis earns $ 21 every week during the 216 weeks of harvest. If he has to pay $ 702 tax How much money will have at the end of the harvest season?,3834,"Lewis earns $21 every week for 216 weeks, so his total earnings before tax can be calculated as:  Total earnings = $21/week * 216 weeks = $4536  After paying the $702 tax, Lewis will have the following amount of money left:  Money left = Total earnings - Tax = $4536 - $702 = $3834  Therefore, Lewis will have $3834 at the end of the harvest season.  # $3834",,3834.0
Jessie weighed 92 kilograms. After she started to go jogging everyday she lost 56 kilograms in the first week and 99 kilograms in the second week. How much did she weigh after the first week of jogging?,36,"To find out how much Jessie weighed after the first week of jogging, we need to subtract the total weight she lost in the first week from her initial weight.  Total weight lost in the first week = 56 kilograms Weight after the first week = Initial weight - Total weight lost in the first week  Weight after the first week = 92 kilograms - 56 kilograms  Weight after the first week = 36 kilograms  Therefore, Jessie weighed 36 kilograms after the first week of jogging.  # 36",,36.0
There were 21 roses in the vase. Jessica threw away 34 roses from the vase and cut some more new roses from her flower garden to put in the vase. There are now 15 roses in the vase. How many more roses did she throw away than those she cut from her garden?,6,"Let's denote the number of roses Jessica cut from her garden as $x$. Initially, there were 21 roses in the vase. Jessica threw away 34 roses, so the number of roses in the vase became $21 - 34 = -13$. After cutting $x$ roses from her garden and putting them in the vase, the total number of roses in the vase became $-13 + x$. Finally, there were 15 roses in the vase, so we have the equation $-13 + x = 15$.  Solving for $x$: $-13 + x = 15$ $x = 15 + 13$ $x = 28$  Jessica cut 28 roses from her garden.  Now, let's find out how many more roses she threw away than those she cut from her garden: Number of roses thrown away = $34$ Number of roses cut from the garden = $28$  Difference = $34 - 28 = 6$  Therefore, Jessica threw away 6 more roses than those she cut from her garden.  # 6",,6.0
Paco had 25 cookies. He ate 5 of them. Then he bought 3 more cookies How many more cookies did he eat than those he bought?,2,"Let's break down the problem step by step:  1. Paco had 25 cookies. 2. He ate 5 cookies, so he had 25 - 5 = 20 cookies left. 3. Then he bought 3 more cookies, so he had 20 + 3 = 23 cookies. 4. Paco ate 5 cookies and bought 3 more, so he ate 5 - 3 = 2 more cookies than he bought.  Therefore, Paco ate 2 more cookies than he bought.  # 2",,2.0
Melissa scored a total of 21 points playing some games. Is she scored 7 points in each game. How many games did she play?,3,"Let's denote the number of games Melissa played as $x$. Since she scored 7 points in each game, the total points she scored can be represented as $7x$. We are given that the total points she scored is 21, so we have the equation:  $7x = 21$  Dividing both sides by 7, we get:  $x = 3$  Therefore, Melissa played $\boxed{3}$ games.  # 3",,3.0
Paige was helping her mom plant flowers and together they planted 45 seeds in 9 flowerbeds. If they put same number of seeds in each flower bed How many seeds did they plant in each flowerbed?,5,"Let's denote the number of seeds they planted in each flowerbed as $x$. Since they planted 45 seeds in total and the number of seeds in each flowerbed is the same, we can set up an equation to represent this situation:  $9x = 45$  To find the value of $x$, we can divide both sides of the equation by 9:  $x = \frac{45}{9}$  $x = 5$  Therefore, they planted 5 seeds in each flowerbed.  # $5$",,5.0
Jake has 11 fewer peaches than Steven. If Jake has 17 peaches. How many peaches does Steven have?,28,"Let's denote the number of peaches Steven has as $x$. We are given that Jake has 11 fewer peaches than Steven, so we can write an equation based on this information:  $x = 17 + 11$  $x = 28$  Therefore, Steven has 28 peaches.  #28",,28.0
Frank was reading through his favorite book. The book had 193 pages equally distributed over 15 chapters. It took Frank 660 days to finish the book. How many chapters did he read per day?,44,"To find out how many chapters Frank read per day, we first need to calculate how many pages he read per day.  Since the book has 193 pages and it took Frank 660 days to finish it, he read an average of 193/660 pages per day.  Next, we need to find out how many pages are in each chapter. Since the pages are equally distributed over 15 chapters, each chapter has 193/15 pages.  Now, we can find out how many chapters Frank read per day by dividing the number of pages he read per day by the number of pages in each chapter.  Let's calculate it:  Average pages read per day = 193/660  Pages in each chapter = 193/15  Chapters read per day = (193/660) / (193/15) = 15/660  Chapters read per day = 0.0227272727272727  # Frank read approximately 0.0227 chapters per day.",,0.0227
Rachel had to complete 5 pages of math homework and 2 pages of reading homework. How many more pages of math homework than reading homework did she have?,3,"Let's denote the number of pages of math homework as $m$ and the number of pages of reading homework as $r$.  We are given that $m = 5$ and $r = 2$.  We need to find the difference between the number of pages of math homework and reading homework, which is $m - r$.  Substitute the given values: $m - r = 5 - 2 = 3$.  Therefore, Rachel had 3 more pages of math homework than reading homework.  # 3",,3.0
Frank put some pieces of candy equally into 2 bags. If he had 16 pieces of candy How many pieces of candy are in each bag?,8,"Let's denote the number of pieces of candy in each bag as $x$. Since Frank put the pieces of candy equally into 2 bags, the total number of pieces of candy is $2x$. We are given that the total number of pieces of candy is 16, so we can write the equation:  $2x = 16$  Dividing both sides by 2, we get:  $x = 8$  Therefore, there are 8 pieces of candy in each bag.  #  8",,8.0
Jerry had 8 action figures on a shelf in his room. Later he added 4 more action figures to the shelf and removed 5 old ones. How many action figures were on his shelf in all?,7,"Let's break down the problem step by step:  1. Jerry started with 8 action figures. 2. He added 4 more action figures. 3. He removed 5 old ones.  To find the total number of action figures on the shelf, we can calculate:  Total = (Initial number of action figures) + (Number of action figures added) - (Number of action figures removed)  Total = 8 + 4 - 5  Total = 12 - 5  Total = 7  Therefore, Jerry had 7 action figures on his shelf in total.  #7",,7.0
